solucion,job,operacion,maquina_asignada,costo,tiempo
98,10,10,8,15.00,22.00
98,10,11,11,29.00,11.00
98,10,12,9,11.00,17.00
98,10,13,14,14.00,12.00
98,10,14,15,8.00,49.00
98,10,15,13,24.00,34.00
98,11,1,15,30.00,16.00
98,11,2,15,10.00,27.00
98,11,3,6,7.00,10.00
98,11,4,2,27.00,16.00
98,11,5,12,28.00,16.00
98,11,6,12,22.00,54.00
98,11,7,12,5.00,48.00
98,11,8,14,6.00,15.00
98,11,9,1,13.00,63.00
98,11,10,10,6.00,38.00
98,11,11,6,20.00,24.00
98,11,12,6,17.00,14.00
98,11,13,10,26.00,20.00
98,11,14,7,12.00,10.00
98,11,15,8,5.00,90.00
98,12,1,10,15.00,30.00
98,12,2,14,13.00,45.00
98,12,3,1,8.00,64.00
98,12,4,3,19.00,60.00
98,12,5,8,9.00,28.00
98,12,6,5,16.00,60.00
98,12,7,15,29.00,25.00
98,12,8,15,13.00,19.00
98,12,9,2,37.00,29.00
98,12,10,12,29.00,33.00
98,12,11,6,6.00,67.00
98,12,12,7,6.00,54.00
98,12,13,15,8.00,18.00
98,12,14,3,6.00,17.00
98,12,15,11,6.00,24.00
98,13,1,11,20.00,26.00
98,13,2,4,6.00,60.00
98,13,3,6,19.00,18.00
98,13,4,3,14.00,31.00
98,13,5,3,24.00,23.00
98,13,6,2,16.00,29.00
98,13,7,2,5.00,67.00
98,13,8,9,8.00,12.00
98,13,9,12,5.00,66.00
98,13,10,8,22.00,28.00
98,13,11,12,41.00,13.00
98,13,12,7,11.00,40.00
98,13,13,9,9.00,113.00
98,13,14,7,7.00,34.00
98,13,15,5,24.00,16.00
98,14,1,11,15.00,43.00
98,14,2,1,22.00,24.00
98,14,3,7,9.00,47.00
98,14,4,13,8.00,32.00
98,14,5,9,17.00,61.00
98,14,6,9,10.00,25.00
98,14,7,13,5.00,34.00
98,14,8,7,6.00,72.00
98,14,9,2,16.00,45.00
98,14,10,7,6.00,16.00
98,14,11,6,14.00,11.00
98,14,12,2,24.00,36.00
98,14,13,13,14.00,16.00
98,14,14,13,7.00,79.00
98,14,15,7,27.00,14.00
98,15,1,1,10.00,22.00
98,15,2,7,8.00,107.00
98,15,3,6,14.00,10.00
98,15,4,12,24.00,10.00
98,15,5,7,16.00,49.00
98,15,6,9,19.00,55.00
98,15,7,5,10.00,22.00
98,15,8,12,10.00,13.00
98,15,9,2,6.00,67.00
98,15,10,11,18.00,12.00
98,15,11,9,12.00,64.00
98,15,12,4,8.00,99.00
98,15,13,3,9.00,22.00
98,15,14,7,6.00,89.00
98,15,15,13,11.00,22.00
98,16,1,14,9.00,20.00
98,16,2,5,14.00,26.00
98,16,3,15,6.00,67.00
98,16,4,15,7.00,65.00
98,16,5,4,11.00,36.00
98,16,6,15,9.00,23.00
98,16,7,14,10.00,25.00
98,16,8,1,18.00,45.00
98,16,9,1,31.00,11.00
98,16,10,3,7.00,54.00
98,16,11,11,6.00,92.00
98,16,12,1,19.00,43.00
98,16,13,10,10.00,26.00
98,16,14,13,11.00,16.00
98,16,15,15,5.00,38.00
98,17,1,12,8.00,42.00
98,17,2,11,10.00,21.00
98,17,3,2,18.00,15.00
98,17,4,6,9.00,55.00
98,17,5,1,11.00,62.00
98,17,6,12,5.00,98.00
98,17,7,15,12.00,13.00
98,17,8,11,8.00,22.00
98,17,9,13,7.00,14.00
98,17,10,5,5.00,31.00
98,17,11,9,26.00,36.00
98,17,12,13,10.00,34.00
98,17,13,10,5.00,16.00
98,17,14,3,21.00,11.00
98,17,15,2,18.00,25.00
98,18,1,12,19.00,31.00
98,18,2,10,5.00,18.00
98,18,3,4,6.00,92.00
98,18,4,14,7.00,46.00
98,18,5,5,6.00,55.00
98,18,6,1,21.00,18.00
98,18,7,3,14.00,36.00
98,18,8,8,7.00,51.00
98,18,9,2,23.00,38.00
98,18,10,10,9.00,74.00
98,18,11,9,11.00,36.00
98,18,12,12,10.00,17.00
98,18,13,10,27.00,52.00
98,18,14,5,42.00,23.00
98,18,15,2,7.00,41.00
98,19,1,4,14.00,66.00
98,19,2,1,15.00,12.00
98,19,3,5,8.00,71.00
98,19,4,13,11.00,41.00
98,19,5,10,5.00,14.00
98,19,6,10,7.00,79.00
98,19,7,1,6.00,27.00
98,19,8,10,16.00,37.00
98,19,9,8,11.00,28.00
98,19,10,1,33.00,13.00
98,19,11,13,11.00,50.00
98,19,12,13,12.00,66.00
98,19,13,6,13.00,40.00
98,19,14,5,11.00,97.00
98,19,15,5,5.00,42.00
98,20,1,1,6.00,66.00
98,20,2,8,5.00,13.00
98,20,3,11,24.00,47.00
98,20,4,9,6.00,29.00
98,20,5,13,32.00,15.00
98,20,6,8,10.00,48.00
98,20,7,7,6.00,14.00
98,20,8,11,14.00,12.00
98,20,9,2,17.00,30.00
98,20,10,6,16.00,32.00
98,20,11,2,19.00,28.00
98,20,12,15,5.00,22.00
98,20,13,6,5.00,65.00
98,20,14,9,5.00,23.00
98,20,15,2,6.00,10.00
98,21,1,15,9.00,66.00
98,21,2,10,8.00,85.00
98,21,3,10,9.00,38.00
98,21,4,8,14.00,31.00
98,21,5,7,6.00,78.00
98,21,6,1,18.00,66.00
98,21,7,11,6.00,65.00
98,21,8,11,12.00,23.00
98,21,9,7,16.00,39.00
98,21,10,13,5.00,79.00
98,21,11,12,21.00,16.00
98,21,12,3,16.00,11.00
98,21,13,1,14.00,11.00
98,21,14,7,7.00,57.00
98,21,15,5,6.00,32.00
98,22,1,8,10.00,43.00
98,22,2,9,7.00,82.00
98,22,3,9,23.00,46.00
98,22,4,13,6.00,20.00
98,22,5,1,6.00,10.00
98,22,6,7,10.00,14.00
98,22,7,7,25.00,21.00
98,22,8,2,23.00,57.00
98,22,9,14,25.00,58.00
98,22,10,11,10.00,23.00
98,22,11,13,10.00,50.00
98,22,12,7,8.00,57.00
98,22,13,4,7.00,106.00
98,22,14,6,13.00,68.00
98,22,15,5,13.00,30.00
98,23,1,14,16.00,36.00
98,23,2,5,19.00,22.00
98,23,3,14,8.00,61.00
98,23,4,3,8.00,31.00
98,23,5,2,5.00,27.00
98,23,6,13,11.00,24.00
98,23,7,8,16.00,13.00
98,23,8,10,15.00,27.00
98,23,9,8,10.00,85.00
98,23,10,13,17.00,11.00
98,23,11,5,7.00,36.00
98,23,12,10,14.00,10.00
98,23,13,8,7.00,96.00
98,23,14,5,8.00,22.00
98,23,15,4,26.00,16.00
98,24,1,9,16.00,44.00
98,24,2,9,16.00,36.00
98,24,3,8,24.00,52.00
98,24,4,12,14.00,74.00
98,24,5,7,21.00,15.00
98,24,6,14,12.00,13.00
98,24,7,8,15.00,11.00
98,24,8,11,28.00,14.00
98,24,9,6,8.00,42.00
98,24,10,13,14.00,12.00
98,24,11,8,5.00,10.00
98,24,12,1,5.00,55.00
98,24,13,1,5.00,33.00
98,24,14,14,6.00,17.00
98,24,15,15,18.00,19.00
98,25,1,6,7.00,51.00
98,25,2,9,13.00,15.00
98,25,3,4,13.00,31.00
98,25,4,6,27.00,19.00
98,25,5,1,14.00,10.00
98,25,6,11,17.00,22.00
98,25,7,8,6.00,84.00
98,25,8,5,16.00,12.00
98,25,9,8,16.00,34.00
98,25,10,12,17.00,10.00
98,25,11,12,6.00,99.00
98,25,12,8,9.00,31.00
98,25,13,12,13.00,20.00
98,25,14,13,9.00,71.00
98,25,15,15,16.00,46.00
98,26,1,6,24.00,13.00
98,26,2,14,17.00,31.00
98,26,3,7,9.00,33.00
98,26,4,13,15.00,16.00
98,26,5,4,12.00,42.00
98,26,6,6,11.00,14.00
98,26,7,13,5.00,95.00
98,26,8,9,5.00,46.00
98,26,9,1,5.00,72.00
98,26,10,10,8.00,14.00
98,26,11,5,7.00,21.00
98,26,12,15,11.00,21.00
98,26,13,7,7.00,34.00
98,26,14,10,8.00,15.00
98,26,15,6,15.00,22.00
98,27,1,13,6.00,51.00
98,27,2,12,5.00,26.00
98,27,3,7,12.00,23.00
98,27,4,8,15.00,50.00
98,27,5,3,31.00,18.00
98,27,6,8,33.00,13.00
98,27,7,13,17.00,56.00
98,27,8,8,16.00,16.00
98,27,9,3,22.00,29.00
98,27,10,1,33.00,30.00
98,27,11,6,5.00,19.00
98,27,12,7,5.00,78.00
98,27,13,7,7.00,61.00
98,27,14,10,39.00,13.00
98,27,15,15,5.00,32.00
98,28,1,11,18.00,19.00
98,28,2,13,7.00,42.00
98,28,3,10,8.00,78.00
98,28,4,15,15.00,10.00
98,28,5,13,6.00,37.00
98,28,6,6,19.00,31.00
98,28,7,3,8.00,19.00
98,28,8,11,7.00,18.00
98,28,9,11,14.00,53.00
98,28,10,7,14.00,47.00
98,28,11,8,9.00,105.00
98,28,12,11,7.00,24.00
98,28,13,8,20.00,15.00
98,28,14,1,36.00,23.00
98,28,15,11,16.00,58.00
98,29,1,1,13.00,30.00
98,29,2,3,22.00,35.00
98,29,3,4,15.00,53.00
98,29,4,7,23.00,15.00
98,29,5,7,10.00,31.00
98,29,6,10,8.00,13.00
98,29,7,14,7.00,34.00
98,29,8,14,17.00,19.00
98,29,9,8,23.00,43.00
98,29,10,7,6.00,30.00
98,29,11,6,8.00,63.00
98,29,12,4,7.00,82.00
98,29,13,4,14.00,17.00
98,29,14,10,11.00,47.00
98,29,15,13,12.00,24.00
98,30,1,10,9.00,61.00
98,30,2,4,8.00,60.00
98,30,3,15,8.00,53.00
98,30,4,6,12.00,61.00
98,30,5,12,6.00,34.00
98,30,6,10,14.00,71.00
98,30,7,5,9.00,48.00
98,30,8,13,6.00,48.00
98,30,9,14,11.00,14.00
98,30,10,4,14.00,72.00
98,30,11,1,27.00,41.00
98,30,12,5,7.00,113.00
98,30,13,11,11.00,36.00
98,30,14,14,9.00,25.00
98,30,15,11,12.00,51.00
99,1,1,9,19.00,42.00
99,1,2,14,7.00,19.00
99,1,3,5,6.00,62.00
99,1,4,10,10.00,61.00
99,1,5,6,17.00,18.00
99,1,6,6,6.00,92.00
99,1,7,13,8.00,19.00
99,1,8,10,18.00,19.00
99,1,9,3,23.00,11.00
99,1,10,12,7.00,10.00
99,1,11,12,30.00,25.00
99,1,12,2,17.00,22.00
99,1,13,12,11.00,78.00
99,1,14,1,11.00,19.00
99,1,15,7,33.00,49.00
99,2,1,11,9.00,21.00
99,2,2,1,5.00,85.00
99,2,3,6,8.00,75.00
99,2,4,13,22.00,31.00
99,2,5,9,19.00,50.00
99,2,6,7,9.00,28.00
99,2,7,12,17.00,19.00
99,2,8,4,29.00,52.00
99,2,9,8,7.00,23.00
99,2,10,2,7.00,26.00
99,2,11,8,31.00,30.00
99,2,12,11,30.00,41.00
99,2,13,14,18.00,29.00
99,2,14,8,22.00,24.00
99,2,15,13,6.00,62.00
99,3,1,1,9.00,24.00
99,3,2,11,21.00,18.00
99,3,3,8,8.00,10.00
99,3,4,3,5.00,91.00
99,3,5,13,14.00,62.00
99,3,6,11,7.00,23.00
99,3,7,14,24.00,18.00
99,3,8,3,11.00,24.00
99,3,9,14,21.00,45.00
99,3,10,14,5.00,95.00
99,3,11,12,8.00,47.00
99,3,12,9,15.00,54.00
99,3,13,1,8.00,64.00
99,3,14,4,7.00,33.00
99,3,15,10,7.00,15.00
99,4,1,5,18.00,41.00
99,4,2,9,5.00,96.00
99,4,3,15,8.00,14.00
99,4,4,2,14.00,21.00
99,4,5,10,7.00,35.00
99,4,6,7,6.00,29.00
99,4,7,10,6.00,37.00
99,4,8,3,11.00,43.00
99,4,9,14,23.00,18.00
99,4,10,13,11.00,20.00
99,4,11,3,5.00,50.00
99,4,12,12,27.00,23.00
99,4,13,6,15.00,22.00
99,4,14,14,7.00,11.00
99,4,15,13,5.00,25.00
99,5,1,9,10.00,27.00
99,5,2,5,18.00,37.00
99,5,3,15,46.00,24.00
99,5,4,12,7.00,63.00
99,5,5,14,6.00,11.00
99,5,6,15,11.00,30.00
99,5,7,13,8.00,45.00
99,5,8,9,6.00,67.00
99,5,9,2,9.00,66.00
99,5,10,15,10.00,31.00
99,5,11,15,11.00,11.00
99,5,12,8,5.00,42.00
99,5,13,7,25.00,27.00
99,5,14,11,12.00,15.00
99,5,15,7,25.00,16.00
99,6,1,12,35.00,31.00
99,6,2,2,26.00,31.00
99,6,3,10,6.00,25.00
99,6,4,8,18.00,14.00
99,6,5,12,17.00,17.00
99,6,6,13,20.00,14.00
99,6,7,2,16.00,19.00
99,6,8,10,12.00,10.00
99,6,9,11,13.00,48.00
99,6,10,15,11.00,25.00
99,6,11,3,5.00,71.00
99,6,12,5,14.00,30.00
99,6,13,10,16.00,17.00
99,6,14,1,19.00,53.00
99,6,15,5,10.00,32.00
99,7,1,12,10.00,22.00
99,7,2,7,17.00,59.00
99,7,3,8,24.00,18.00
99,7,4,12,28.00,41.00
99,7,5,5,7.00,35.00
99,7,6,14,6.00,63.00
99,7,7,10,18.00,34.00
99,7,8,2,6.00,91.00
99,7,9,11,16.00,16.00
99,7,10,5,6.00,32.00
99,7,11,5,19.00,16.00
99,7,12,4,33.00,16.00
99,7,13,12,5.00,20.00
99,7,14,6,12.00,64.00
99,7,15,5,9.00,43.00
99,8,1,8,19.00,47.00
99,8,2,9,25.00,40.00
99,8,3,1,8.00,15.00
99,8,4,2,21.00,65.00
99,8,5,13,11.00,73.00
99,8,6,11,13.00,18.00
99,8,7,15,5.00,64.00
99,8,8,3,11.00,13.00
99,8,9,9,17.00,61.00
99,8,10,6,8.00,28.00
99,8,11,14,14.00,21.00
99,8,12,13,5.00,18.00
99,8,13,8,17.00,63.00
99,8,14,2,7.00,50.00
99,8,15,12,7.00,61.00
99,9,1,14,13.00,11.00
99,9,2,15,9.00,37.00
99,9,3,11,27.00,11.00
99,9,4,10,14.00,27.00
99,9,5,12,19.00,27.00
99,9,6,12,8.00,14.00
99,9,7,4,25.00,73.00
99,9,8,2,19.00,45.00
99,9,9,15,6.00,18.00
99,9,10,10,20.00,23.00
99,9,11,2,8.00,17.00
99,9,12,9,8.00,11.00
99,9,13,3,11.00,31.00
99,9,14,5,20.00,47.00
99,9,15,14,11.00,36.00
99,10,1,15,12.00,40.00
99,10,2,8,18.00,40.00
99,10,3,4,17.00,22.00
99,10,4,11,36.00,38.00
99,10,5,15,11.00,38.00
99,10,6,15,5.00,54.00
99,10,7,14,33.00,15.00
99,10,8,3,5.00,48.00
99,10,9,8,7.00,87.00
99,10,10,8,15.00,22.00
99,10,11,11,29.00,11.00
99,10,12,9,11.00,17.00
99,10,13,14,14.00,12.00
99,10,14,15,8.00,49.00
99,10,15,13,24.00,34.00
99,11,1,15,30.00,16.00
99,11,2,15,10.00,27.00
99,11,3,6,7.00,10.00
99,11,4,2,27.00,16.00
99,11,5,12,28.00,16.00
99,11,6,12,22.00,54.00
99,11,7,13,10.00,38.00
99,11,8,14,6.00,15.00
99,11,9,1,13.00,63.00
99,11,10,10,6.00,38.00
99,11,11,6,20.00,24.00
99,11,12,4,12.00,24.00
99,11,13,10,26.00,20.00
99,11,14,7,12.00,10.00
99,11,15,4,39.00,37.00
99,12,1,10,15.00,30.00
99,12,2,14,13.00,45.00
99,12,3,1,8.00,64.00
99,12,4,3,19.00,60.00
99,12,5,8,9.00,28.00
99,12,6,5,16.00,60.00
99,12,7,15,29.00,25.00
99,12,8,15,13.00,19.00
99,12,9,2,37.00,29.00
99,12,10,12,29.00,33.00
99,12,11,6,6.00,67.00
99,12,12,7,6.00,54.00
99,12,13,15,8.00,18.00
99,12,14,3,6.00,17.00
99,12,15,11,6.00,24.00
99,13,1,11,20.00,26.00
99,13,2,4,6.00,60.00
99,13,3,6,19.00,18.00
99,13,4,3,14.00,31.00
99,13,5,3,24.00,23.00
99,13,6,2,16.00,29.00
99,13,7,4,41.00,11.00
99,13,8,9,8.00,12.00
99,13,9,12,5.00,66.00
99,13,10,8,22.00,28.00
99,13,11,12,41.00,13.00
99,13,12,7,11.00,40.00
99,13,13,5,36.00,49.00
99,13,14,7,7.00,34.00
99,13,15,4,24.00,24.00
99,14,1,11,15.00,43.00
99,14,2,1,22.00,24.00
99,14,3,7,9.00,47.00
99,14,4,13,8.00,32.00
99,14,5,9,17.00,61.00
99,14,6,9,10.00,25.00
99,14,7,13,5.00,34.00
99,14,8,8,17.00,34.00
99,14,9,2,16.00,45.00
99,14,10,7,6.00,16.00
99,14,11,6,14.00,11.00
99,14,12,2,24.00,36.00
99,14,13,13,14.00,16.00
99,14,14,10,27.00,20.00
99,14,15,7,27.00,14.00
99,15,1,1,10.00,22.00
99,15,2,11,35.00,16.00
99,15,3,6,14.00,10.00
99,15,4,12,24.00,10.00
99,15,5,11,24.00,25.00
99,15,6,3,15.00,65.00
99,15,7,5,10.00,22.00
99,15,8,12,10.00,13.00
99,15,9,2,6.00,67.00
99,15,10,11,18.00,12.00
99,15,11,13,19.00,34.00
99,15,12,9,45.00,24.00
99,15,13,3,9.00,22.00
99,15,14,3,30.00,25.00
99,15,15,15,8.00,46.00
99,16,1,14,9.00,20.00
99,16,2,5,14.00,26.00
99,16,3,15,6.00,67.00
99,16,4,15,7.00,65.00
99,16,5,4,11.00,36.00
99,16,6,15,9.00,23.00
99,16,7,14,10.00,25.00
99,16,8,1,18.00,45.00
99,16,9,1,31.00,11.00
99,16,10,3,7.00,54.00
99,16,11,1,39.00,25.00
99,16,12,1,19.00,43.00
99,16,13,10,10.00,26.00
99,16,14,13,11.00,16.00
99,16,15,15,5.00,38.00
99,17,1,12,8.00,42.00
99,17,2,14,17.00,40.00
99,17,3,2,18.00,15.00
99,17,4,6,9.00,55.00
99,17,5,1,11.00,62.00
99,17,6,11,20.00,50.00
99,17,7,15,12.00,13.00
99,17,8,15,12.00,32.00
99,17,9,13,7.00,14.00
99,17,10,5,5.00,31.00
99,17,11,9,26.00,36.00
99,17,12,10,6.00,35.00
99,17,13,10,5.00,16.00
99,17,14,3,21.00,11.00
99,17,15,2,18.00,25.00
99,18,1,12,19.00,31.00
99,18,2,10,5.00,18.00
99,18,3,4,6.00,92.00
99,18,4,14,7.00,46.00
99,18,5,5,6.00,55.00
99,18,6,1,21.00,18.00
99,18,7,3,14.00,36.00
99,18,8,8,7.00,51.00
99,18,9,11,9.00,62.00
99,18,10,5,22.00,23.00
99,18,11,9,11.00,36.00
99,18,12,12,10.00,17.00
99,18,13,12,27.00,69.00
99,18,14,5,42.00,23.00
99,18,15,2,7.00,41.00
99,19,1,11,21.00,15.00
99,19,2,1,15.00,12.00
99,19,3,7,28.00,10.00
99,19,4,13,11.00,41.00
99,19,5,10,5.00,14.00
99,19,6,10,7.00,79.00
99,19,7,1,6.00,27.00
99,19,8,10,16.00,37.00
99,19,9,8,11.00,28.00
99,19,10,12,15.00,124.00
99,19,11,13,11.00,50.00
99,19,12,13,12.00,66.00
99,19,13,6,13.00,40.00
99,19,14,5,11.00,97.00
99,19,15,5,5.00,42.00
99,20,1,1,6.00,66.00
99,20,2,8,5.00,13.00
99,20,3,11,24.00,47.00
99,20,4,9,6.00,29.00
99,20,5,13,32.00,15.00
99,20,6,8,10.00,48.00
99,20,7,7,6.00,14.00
99,20,8,11,14.00,12.00
99,20,9,12,32.00,14.00
99,20,10,6,16.00,32.00
99,20,11,2,19.00,28.00
99,20,12,15,5.00,22.00
99,20,13,11,6.00,31.00
99,20,14,9,5.00,23.00
99,20,15,2,6.00,10.00
99,21,1,15,9.00,66.00
99,21,2,12,9.00,102.00
99,21,3,10,9.00,38.00
99,21,4,8,14.00,31.00
99,21,5,14,12.00,73.00
99,21,6,8,42.00,20.00
99,21,7,11,6.00,65.00
99,21,8,11,12.00,23.00
99,21,9,3,24.00,13.00
99,21,10,1,37.00,10.00
99,21,11,12,21.00,16.00
99,21,12,3,16.00,11.00
99,21,13,1,14.00,11.00
99,21,14,7,7.00,57.00
99,21,15,5,6.00,32.00
99,22,1,8,10.00,43.00
99,22,2,9,7.00,82.00
99,22,3,3,7.00,89.00
99,22,4,13,6.00,20.00
99,22,5,1,6.00,10.00
99,22,6,7,10.00,14.00
99,22,7,7,25.00,21.00
99,22,8,3,43.00,13.00
99,22,9,10,25.00,34.00
99,22,10,11,10.00,23.00
99,22,11,3,18.00,38.00
99,22,12,7,8.00,57.00
99,22,13,8,34.00,27.00
99,22,14,6,13.00,68.00
99,22,15,5,13.00,30.00
99,23,1,14,16.00,36.00
99,23,2,5,19.00,22.00
99,23,3,14,8.00,61.00
99,23,4,3,8.00,31.00
99,23,5,2,5.00,27.00
99,23,6,13,11.00,24.00
99,23,7,8,16.00,13.00
99,23,8,5,24.00,16.00
99,23,9,8,10.00,85.00
99,23,10,13,17.00,11.00
99,23,11,5,7.00,36.00
99,23,12,10,14.00,10.00
99,23,13,8,7.00,96.00
99,23,14,5,8.00,22.00
99,23,15,4,26.00,16.00
99,24,1,9,16.00,44.00
99,24,2,9,16.00,36.00
99,24,3,8,24.00,52.00
99,24,4,12,14.00,74.00
99,24,5,7,21.00,15.00
99,24,6,14,12.00,13.00
99,24,7,8,15.00,11.00
99,24,8,11,28.00,14.00
99,24,9,2,18.00,10.00
99,24,10,13,14.00,12.00
99,24,11,8,5.00,10.00
99,24,12,1,5.00,55.00
99,24,13,1,5.00,33.00
99,24,14,14,6.00,17.00
99,24,15,15,18.00,19.00
99,25,1,6,7.00,51.00
99,25,2,9,13.00,15.00
99,25,3,4,13.00,31.00
99,25,4,6,27.00,19.00
99,25,5,1,14.00,10.00
99,25,6,11,17.00,22.00
99,25,7,7,41.00,13.00
99,25,8,5,16.00,12.00
99,25,9,8,16.00,34.00
99,25,10,12,17.00,10.00
99,25,11,12,6.00,99.00
99,25,12,8,9.00,31.00
99,25,13,12,13.00,20.00
99,25,14,13,9.00,71.00
99,25,15,15,16.00,46.00
99,26,1,6,24.00,13.00
99,26,2,14,17.00,31.00
99,26,3,7,9.00,33.00
99,26,4,13,15.00,16.00
99,26,5,4,12.00,42.00
99,26,6,6,11.00,14.00
99,26,7,10,23.00,27.00
99,26,8,9,5.00,46.00
99,26,9,13,48.00,10.00
99,26,10,10,8.00,14.00
99,26,11,5,7.00,21.00
99,26,12,13,21.00,13.00
99,26,13,7,7.00,34.00
99,26,14,10,8.00,15.00
99,26,15,6,15.00,22.00
99,27,1,13,6.00,51.00
99,27,2,12,5.00,26.00
99,27,3,7,12.00,23.00
99,27,4,7,15.00,30.00
99,27,5,3,31.00,18.00
99,27,6,8,33.00,13.00
99,27,7,13,17.00,56.00
99,27,8,8,16.00,16.00
99,27,9,3,22.00,29.00
99,27,10,1,33.00,30.00
99,27,11,6,5.00,19.00
99,27,12,7,5.00,78.00
99,27,13,8,20.00,45.00
99,27,14,10,39.00,13.00
99,27,15,15,5.00,32.00
99,28,1,11,18.00,19.00
99,28,2,13,7.00,42.00
99,28,3,7,42.00,17.00
99,28,4,15,15.00,10.00
99,28,5,13,6.00,37.00
99,28,6,11,45.00,19.00
99,28,7,3,8.00,19.00
99,28,8,11,7.00,18.00
99,28,9,11,14.00,53.00
99,28,10,10,33.00,25.00
99,28,11,12,32.00,28.00
99,28,12,11,7.00,24.00
99,28,13,8,20.00,15.00
99,28,14,1,36.00,23.00
99,28,15,2,38.00,25.00
99,29,1,1,13.00,30.00
99,29,2,3,22.00,35.00
99,29,3,4,15.00,53.00
99,29,4,7,23.00,15.00
99,29,5,7,10.00,31.00
99,29,6,10,8.00,13.00
99,29,7,14,7.00,34.00
99,29,8,14,17.00,19.00
99,29,9,8,23.00,43.00
99,29,10,7,6.00,30.00
99,29,11,4,46.00,13.00
99,29,12,4,7.00,82.00
99,29,13,4,14.00,17.00
99,29,14,12,28.00,18.00
99,29,15,13,12.00,24.00
99,30,1,10,9.00,61.00
99,30,2,4,8.00,60.00
99,30,3,15,8.00,53.00
99,30,4,6,12.00,61.00
99,30,5,12,6.00,34.00
99,30,6,10,14.00,71.00
99,30,7,5,9.00,48.00
99,30,8,7,15.00,112.00
99,30,9,14,11.00,14.00
99,30,10,6,33.00,15.00
99,30,11,2,33.00,16.00
99,30,12,5,7.00,113.00
99,30,13,11,11.00,36.00
99,30,14,14,9.00,25.00
99,30,15,11,12.00,51.00
100,1,1,9,19.00,42.00
100,1,2,14,7.00,19.00
100,1,3,5,6.00,62.00
100,1,4,10,10.00,61.00
100,1,5,6,17.00,18.00
100,1,6,6,6.00,92.00
100,1,7,13,8.00,19.00
100,1,8,10,18.00,19.00
100,1,9,3,23.00,11.00
100,1,10,12,7.00,10.00
100,1,11,12,30.00,25.00
100,1,12,2,17.00,22.00
100,1,13,13,17.00,74.00
100,1,14,1,11.00,19.00
100,1,15,7,33.00,49.00
100,2,1,11,9.00,21.00
100,2,2,1,5.00,85.00
100,2,3,6,8.00,75.00
100,2,4,13,22.00,31.00
100,2,5,9,19.00,50.00
100,2,6,7,9.00,28.00
100,2,7,13,19.00,15.00
100,2,8,2,12.00,74.00
100,2,9,8,7.00,23.00
100,2,10,4,14.00,10.00
100,2,11,8,31.00,30.00
100,2,12,1,6.00,52.00
100,2,13,14,18.00,29.00
100,2,14,8,22.00,24.00
100,2,15,13,6.00,62.00
100,3,1,1,9.00,24.00
100,3,2,11,21.00,18.00
100,3,3,8,8.00,10.00
100,3,4,8,30.00,31.00
100,3,5,11,7.00,62.00
100,3,6,11,7.00,23.00
100,3,7,14,24.00,18.00
100,3,8,3,11.00,24.00
100,3,9,14,21.00,45.00
100,3,10,14,5.00,95.00
100,3,11,12,8.00,47.00
100,3,12,9,15.00,54.00
100,3,13,14,28.00,73.00
100,3,14,4,7.00,33.00
100,3,15,10,7.00,15.00
100,4,1,5,18.00,41.00
100,4,2,9,5.00,96.00
100,4,3,15,8.00,14.00
100,4,4,2,14.00,21.00
100,4,5,10,7.00,35.00
100,4,6,7,6.00,29.00
100,4,7,10,6.00,37.00
100,4,8,3,11.00,43.00
100,4,9,14,23.00,18.00
100,4,10,13,11.00,20.00
100,4,11,3,5.00,50.00
100,4,12,12,27.00,23.00
100,4,13,6,15.00,22.00
100,4,14,14,7.00,11.00
100,4,15,13,5.00,25.00
100,5,1,9,10.00,27.00
100,5,2,7,5.00,63.00
100,5,3,12,7.00,62.00
100,5,4,12,7.00,63.00
100,5,5,14,6.00,11.00
100,5,6,15,11.00,30.00
100,5,7,13,8.00,45.00
100,5,8,9,6.00,67.00
100,5,9,2,9.00,66.00
100,5,10,15,10.00,31.00
100,5,11,15,11.00,11.00
100,5,12,8,5.00,42.00
100,5,13,7,25.00,27.00
100,5,14,11,12.00,15.00
100,5,15,7,25.00,16.00
100,6,1,14,33.00,24.00
100,6,2,2,26.00,31.00
100,6,3,10,6.00,25.00
100,6,4,8,18.00,14.00
100,6,5,12,17.00,17.00
100,6,6,13,20.00,14.00
100,6,7,2,16.00,19.00
100,6,8,10,12.00,10.00
100,6,9,11,13.00,48.00
100,6,10,7,12.00,23.00
100,6,11,3,5.00,71.00
100,6,12,5,14.00,30.00
100,6,13,12,27.00,15.00
100,6,14,4,18.00,41.00
100,6,15,5,10.00,32.00
100,7,1,12,10.00,22.00
100,7,2,7,17.00,59.00
100,7,3,8,24.00,18.00
100,7,4,13,9.00,96.00
100,7,5,5,7.00,35.00
100,7,6,14,6.00,63.00
100,7,7,10,18.00,34.00
100,7,8,2,6.00,91.00
100,7,9,11,16.00,16.00
100,7,10,5,6.00,32.00
100,7,11,5,19.00,16.00
100,7,12,4,33.00,16.00
100,7,13,12,5.00,20.00
100,7,14,6,12.00,64.00
100,7,15,5,9.00,43.00
100,8,1,8,19.00,47.00
100,8,2,9,25.00,40.00
100,8,3,1,8.00,15.00
100,8,4,14,11.00,60.00
100,8,5,13,11.00,73.00
100,8,6,11,13.00,18.00
100,8,7,15,5.00,64.00
100,8,8,3,11.00,13.00
100,8,9,9,17.00,61.00
100,8,10,6,8.00,28.00
100,8,11,14,14.00,21.00
100,8,12,13,5.00,18.00
